,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
security,F11903M Index,I00103M Index,I00703M Index,I01103M Index,I01303M Index,I01803M Index,I02103M Index,I02203M Index,I02503M Index,I04903M Index,I07803M Index,I11203M Index,I16503M Index,I17303M Index,I21703M Index,I25103M Index,I26903M Index,I35103M Index
date,,,,,,,,,,,,,,,,,,
2013-05-24,2.561,2.565,0.992,0.243,0.016,0.101,0.92,0.395,0.041,2.521,1.593,0.46,4.1,4.432,3.738,3.705,0.32,5.1123
2013-05-27,2.561,2.558,1.024,0.203,0.023,0.088,0.916,0.411,0.047,2.523,1.582,0.46,4.08,2.573,3.745,3.693,0.317,5.1831
2013-05-28,2.577,2.587,1.019,0.258,0.02,0.086,0.916,0.41,0.043,2.572,1.606,0.46,4.08,4.515,3.774,3.809,0.324,5.108
2013-05-29,2.611,2.54,1.002,0.29,0.02,0.084,0.927,0.394,0.046,2.566,1.617,0.46,4.08,4.581,3.832,3.816,0.34,5.0787
2013-05-30,2.591,2.562,1.005,0.008,0.025,0.092,0.938,0.379,0.031,2.59,1.595,0.46,4.08,4.98,3.831,3.856,0.344,5.1513
2013-05-31,2.68,2.543,1.012,0.02,0.021,0.092,0.95,0.383,0.031,2.582,1.566,0.46,4.13,4.772,3.805,3.928,0.325,5.1766
2013-06-03,2.591,2.567,1.022,0.021,0.031,0.082,0.876,0.39,0.037,2.566,1.577,0.46,4.14,4.814,3.745,3.821,0.344,5.1177
2013-06-04,2.555,2.556,1.014,0.025,0.031,0.084,0.869,0.39,0.046,2.586,1.589,0.46,4.13,4.825,3.813,3.836,0.341,5.0318
2013-06-05,2.649,2.446,1.017,0.025,0.031,0.098,0.864,0.391,0.046,2.59,1.57,0.46,4.11,4.928,4.0,3.816,0.336,5.077
2013-06-06,2.735,2.414,1.016,0.03,0.041,0.095,0.882,0.387,0.051,2.583,1.63,0.46,4.18,5.444,4.057,3.785,0.362,5.0429
2013-06-07,2.733,2.404,1.019,0.061,0.042,0.093,0.889,0.389,0.046,2.557,1.571,0.46,4.18,5.058,3.948,3.806,0.374,5.0194
2013-06-10,2.824,2.459,1.028,0.062,0.04,0.093,0.875,0.386,0.047,2.602,1.601,0.46,4.2,5.127,3.887,3.765,0.402,5.0147
2013-06-11,2.846,2.509,1.015,0.102,0.047,0.091,0.9,0.386,0.046,2.632,1.559,0.46,4.33,2.564,3.991,3.785,0.401,5.0833
2013-06-12,2.815,2.524,1.014,0.014,0.052,0.093,0.899,0.385,0.051,2.657,1.544,0.46,4.31,5.227,4.008,3.856,0.39,4.9949
2013-06-13,2.719,2.496,1.017,0.015,0.046,0.094,0.87,0.387,0.051,2.7,1.721,0.46,4.33,5.206,4.01,3.839,0.388,5.0144
2013-06-14,2.632,2.487,1.012,0.08,0.042,0.093,0.906,0.384,0.046,2.698,1.826,0.46,4.31,5.341,4.072,3.795,0.377,5.132
2013-06-17,2.685,2.537,1.048,0.071,0.048,0.099,0.913,0.39,0.047,2.724,1.555,0.47,4.33,5.34,4.038,3.724,0.374,4.9517
2013-06-18,2.698,2.515,1.026,0.074,0.057,0.096,0.909,0.394,0.051,2.745,1.411,0.46,4.13,5.351,4.063,3.744,0.392,5.0006
2013-06-19,2.667,2.594,1.028,0.078,0.049,0.096,0.931,0.395,0.046,2.802,1.386,0.46,4.2,5.886,4.123,3.877,0.392,5.0502
2013-06-20,2.757,2.595,1.027,0.08,0.052,0.096,0.939,0.413,0.046,2.869,1.372,0.46,4.3,5.97,4.205,3.836,0.445,5.0124
2013-06-21,2.807,2.545,1.023,0.083,0.049,0.093,0.946,0.405,0.046,2.858,1.355,0.46,4.35,6.204,4.11,3.887,0.44,5.2171
2013-06-24,2.891,2.545,1.055,0.102,0.063,0.088,0.924,0.406,0.048,2.907,1.398,0.46,4.38,6.166,4.133,3.897,0.503,5.2502
2013-06-25,2.742,2.545,1.027,0.103,0.091,0.102,0.929,0.411,0.061,2.882,1.386,0.46,4.28,6.167,4.066,3.918,0.481,5.0894
2013-06-26,2.682,2.545,1.026,0.128,0.064,0.103,0.905,0.399,0.061,2.861,1.382,0.46,4.18,2.82,4.098,3.948,0.441,5.1426
2013-06-27,2.633,2.545,1.029,0.103,0.05,0.106,0.895,0.4,0.056,2.848,1.415,0.46,4.2,2.839,4.059,3.918,0.427,5.0723
2013-06-28,2.705,2.545,1.017,0.106,0.042,0.093,0.917,0.405,0.036,2.845,1.382,0.46,4.18,6.463,4.008,3.918,0.428,5.0455
2013-07-01,2.677,2.545,1.065,0.101,0.056,0.11,0.925,0.418,0.019,2.88,1.392,0.46,4.18,2.661,3.945,3.907,0.449,5.0362
2013-07-02,2.546,2.546,1.032,0.104,0.057,0.107,0.934,0.415,0.041,2.898,1.389,0.46,4.13,5.737,4.092,3.928,0.429,5.0269
2013-07-03,2.543,2.545,1.032,0.061,0.057,0.106,0.946,0.424,0.046,2.923,1.383,0.46,4.13,2.773,4.09,3.938,0.443,5.0499
2013-07-04,2.449,2.546,1.027,0.116,0.037,0.104,0.96,0.432,0.046,2.933,1.463,0.46,4.13,5.96,4.093,3.928,0.406,5.0734
2013-07-05,2.508,2.546,1.026,0.11,0.029,0.094,0.959,0.397,0.041,2.976,1.451,0.46,4.13,6.058,4.096,3.948,0.396,5.0113
2013-07-08,2.468,2.579,1.059,0.116,0.03,0.111,0.969,0.402,0.042,2.926,1.461,0.46,4.13,2.747,4.075,3.928,0.372,5.0693
2013-07-09,2.458,2.554,1.019,0.115,0.04,0.105,0.926,0.403,0.041,2.897,1.466,0.46,4.13,2.829,4.046,3.948,0.375,5.094
2013-07-10,2.515,2.484,1.018,0.119,0.036,0.107,0.932,0.407,0.035,2.84,1.451,0.46,4.08,2.737,3.984,3.938,0.391,5.0498
2013-07-11,2.527,2.491,1.025,0.124,0.029,0.112,0.958,0.403,0.036,2.837,1.463,0.46,4.09,5.859,3.963,3.938,0.403,5.0747
2013-07-12,2.482,2.478,1.009,0.044,0.038,0.099,0.961,0.409,0.036,2.836,1.678,0.46,4.12,2.745,3.922,3.938,0.4,4.9148
2013-07-15,2.491,2.459,1.044,0.066,0.035,0.1,0.96,0.402,0.027,2.811,1.492,0.46,4.09,2.607,3.932,3.938,0.411,
2013-07-16,2.489,2.535,1.032,0.123,0.044,0.097,0.97,0.393,0.035,2.809,1.507,0.46,4.08,2.61,3.964,3.958,0.397,
2013-07-17,2.517,2.487,1.035,0.12,0.037,0.106,0.961,0.389,0.03,2.789,1.476,0.46,4.08,2.643,4.01,3.938,0.391,5.0496
2013-07-18,2.476,2.5,1.035,0.133,0.047,0.106,0.994,0.386,0.031,2.778,1.503,0.46,4.06,2.591,4.069,3.897,0.379,5.0762
2013-07-19,2.424,2.476,1.0,0.143,0.04,0.1,0.91,0.382,0.026,2.768,1.67,0.42,4.04,2.695,4.028,3.918,0.385,5.0824
2013-07-22,2.414,2.464,1.0,0.132,0.052,0.091,0.915,0.39,0.013,2.755,1.519,0.435,4.03,2.853,4.056,3.887,0.409,5.0716
2013-07-23,2.477,2.482,1.003,0.137,0.059,0.095,0.948,0.382,0.02,2.743,1.51,0.214,3.99,2.881,4.058,3.907,0.425,5.0606
2013-07-24,2.526,2.474,0.998,0.128,0.052,0.096,0.958,0.382,0.025,2.783,1.509,0.507,3.93,2.72,4.06,3.938,0.429,5.0494
2013-07-25,2.531,2.462,1.005,0.135,0.058,0.094,0.913,0.37,0.02,2.841,1.533,0.506,3.93,2.747,4.056,3.918,0.413,5.078
2013-07-26,2.493,2.462,0.997,0.159,0.055,0.104,0.92,0.375,0.021,2.841,1.694,0.508,3.93,2.718,4.037,3.918,0.419,5.0847
2013-07-29,2.487,2.447,1.032,0.15,0.061,0.099,0.892,0.377,0.027,2.842,1.542,0.479,3.93,2.716,4.04,3.923,0.421,5.0731
2013-07-30,2.502,2.417,0.998,0.129,0.058,0.097,0.902,0.377,0.035,2.833,1.487,0.511,3.97,2.828,4.039,3.938,0.419,5.0613
2013-07-31,2.5,2.409,1.006,0.129,0.066,0.096,0.914,0.373,0.041,2.865,1.478,0.509,3.95,2.821,4.031,3.928,0.414,6.2777
2013-08-01,2.497,2.402,1.005,0.164,0.062,0.098,0.934,0.382,0.041,2.909,1.488,0.477,3.94,2.6,3.965,3.928,0.417,11.8989
2013-08-02,2.486,2.402,0.992,0.118,0.057,0.105,0.882,0.378,0.036,2.918,1.643,0.481,3.93,3.082,3.932,3.948,0.429,5.0427
2013-08-05,2.527,2.366,1.035,0.095,0.063,0.09,0.885,0.39,0.042,2.435,1.506,0.486,3.93,3.015,3.936,3.897,0.425,5.0267
2013-08-06,2.531,2.386,1.003,0.161,0.055,0.092,0.884,0.382,0.046,2.435,1.544,0.475,3.92,3.048,3.918,3.918,0.427,5.0129
2013-08-07,2.525,2.385,0.998,0.167,0.052,0.093,0.904,0.391,0.051,2.435,1.505,0.452,3.94,2.943,3.947,3.918,0.424,5.0036
2013-08-08,2.522,2.395,0.997,0.184,0.054,0.1,0.904,0.385,0.051,2.435,1.587,0.427,3.94,2.968,3.984,3.948,0.425,4.9876
2013-08-09,2.523,2.322,0.993,0.183,0.055,0.088,0.909,0.379,0.056,2.435,1.682,0.39,3.93,3.049,4.012,3.928,0.422,4.9983
2013-08-12,2.534,2.369,1.027,0.184,0.069,0.089,0.911,0.373,0.056,2.435,1.582,0.368,3.92,3.056,4.017,3.907,0.42,5.0179
2013-08-13,2.584,2.405,0.997,0.176,0.063,0.087,0.939,0.378,0.061,2.435,1.57,0.392,4.0,3.091,4.027,3.928,0.447,5.0036
2013-08-14,2.649,2.432,0.998,0.181,0.072,0.089,0.973,0.37,0.061,2.435,1.564,0.404,4.02,3.145,4.025,3.936,0.437,5.0215
2013-08-15,2.649,2.433,0.993,0.218,0.071,0.088,0.933,0.371,0.051,2.435,1.585,0.419,4.02,3.37,4.046,3.928,0.449,5.0205
2013-08-16,2.643,2.435,0.992,0.242,0.064,0.089,0.945,0.371,0.046,2.435,1.727,0.441,4.05,3.087,4.018,3.938,0.439,4.9645
2013-08-19,2.671,2.457,1.0,0.201,0.066,0.089,0.921,0.386,0.047,2.435,1.577,0.442,4.05,2.967,3.944,3.897,0.449,5.0167
2013-08-20,2.609,2.411,1.005,0.175,0.071,0.087,0.902,0.382,0.041,2.435,1.631,0.429,4.05,3.203,4.039,3.918,0.438,5.0112
2013-08-21,2.598,2.442,0.995,0.177,0.072,0.088,0.916,0.39,0.035,2.435,1.611,0.427,4.05,3.233,3.999,3.918,0.443,5.0351
2013-08-22,2.585,2.43,0.996,0.272,0.079,0.092,0.9,0.37,0.03,2.435,1.647,0.456,4.05,3.246,3.98,3.938,0.452,5.0307
2013-08-23,2.598,2.419,0.987,0.296,0.072,0.099,0.92,0.408,0.031,2.435,1.794,0.469,4.05,3.016,3.976,3.928,0.468,5.0952
2013-08-26,2.549,2.394,0.997,0.25,0.074,0.089,0.91,0.439,0.022,2.435,1.761,0.477,4.05,3.274,3.971,3.928,0.453,5.079
2013-08-27,2.528,2.363,0.998,0.045,0.076,0.087,0.919,0.357,0.035,2.435,1.669,0.435,3.9,3.277,3.96,3.948,0.442,5.0566
2013-08-28,2.528,2.391,0.998,0.065,0.077,0.091,0.924,0.366,0.035,2.435,1.643,0.458,3.8,3.201,3.982,3.948,0.446,5.0155
2013-08-29,2.529,2.37,0.997,0.063,0.084,0.09,0.909,0.349,0.025,2.435,1.658,0.454,3.8,3.07,3.974,3.938,0.439,5.0143
2013-08-30,2.494,2.368,0.992,0.056,0.082,0.1,0.906,0.353,0.025,2.435,1.785,0.186,3.8,3.015,3.961,3.928,0.439,5.0197
2013-09-02,2.545,2.416,1.035,0.016,0.083,0.102,0.916,0.357,0.026,2.435,1.726,0.459,3.73,3.735,3.891,3.908,0.446,5.0691
2013-09-03,2.628,2.465,0.992,0.062,0.095,0.087,0.925,0.361,0.021,2.435,1.625,0.457,3.71,3.143,3.834,3.928,0.449,5.0723
2013-09-04,2.664,2.483,0.99,0.063,0.088,0.09,0.922,0.37,0.02,2.435,1.732,0.182,3.71,3.222,3.834,3.928,0.446,5.1039
2013-09-05,2.697,2.526,0.993,0.065,0.083,0.1,0.917,0.388,0.02,2.435,1.709,0.196,3.71,3.26,3.945,3.928,0.459,5.0567
2013-09-06,2.668,2.505,0.997,0.079,0.088,0.088,0.914,0.358,0.021,2.435,1.668,0.192,3.72,3.206,3.925,3.918,0.444,5.1033
2013-09-09,2.571,2.5,1.0,0.085,0.095,0.09,0.913,0.357,0.016,2.435,1.663,0.416,3.71,3.229,3.798,3.765,0.432,5.0726
2013-09-10,2.559,2.512,0.997,0.086,0.096,0.089,0.915,0.353,0.015,2.435,1.659,0.439,3.71,3.227,3.858,3.785,0.441,5.0581
2013-09-11,2.559,2.477,0.987,0.087,0.086,0.091,0.914,0.353,0.02,2.435,1.692,0.393,3.72,3.286,3.785,3.653,0.433,4.995
2013-09-12,2.527,2.468,0.997,0.09,0.089,0.089,0.911,0.362,0.025,2.435,1.77,0.418,3.71,3.278,3.771,3.673,0.427,5.0013
2013-09-13,2.513,2.457,0.985,0.091,0.087,0.078,0.892,0.354,0.02,2.435,1.762,0.18,3.71,3.23,3.669,3.673,0.429,5.172
2013-09-16,2.5,2.484,0.989,0.093,0.086,0.079,0.874,0.377,0.011,2.435,1.473,0.378,3.71,3.261,3.723,3.653,0.421,5.1823
2013-09-17,2.501,2.494,0.992,0.099,0.087,0.076,0.883,0.362,0.01,2.435,1.486,0.317,3.67,3.525,3.797,3.653,0.423,5.2284
2013-09-18,2.503,2.43,0.99,0.1,0.072,0.073,0.904,0.374,0.01,2.435,1.545,0.299,3.67,3.522,3.81,3.673,0.429,5.2283
2013-09-19,2.432,2.488,0.989,0.105,0.071,0.072,0.885,0.362,0.01,2.435,1.595,0.29,3.6,2.695,3.833,3.622,0.412,
2013-09-20,2.444,2.474,0.984,0.117,0.068,0.065,0.896,0.367,0.016,2.435,1.592,0.293,3.6,2.637,3.859,3.592,0.419,
2013-09-23,2.425,2.463,1.017,0.128,0.066,0.065,0.877,0.349,0.017,2.435,1.594,0.279,3.58,3.374,3.909,3.592,0.41,5.1702
2013-09-24,2.443,2.449,0.98,0.098,0.071,0.055,0.892,0.357,0.02,2.435,1.599,0.29,3.56,3.469,3.895,3.612,0.405,5.1441
2013-09-25,2.488,2.436,0.978,0.106,0.073,0.052,0.902,0.395,0.02,2.435,1.592,0.292,3.55,3.509,3.868,3.592,0.416,4.9613
2013-09-26,2.53,2.45,0.978,0.128,0.07,0.053,0.934,0.383,0.005,2.435,1.597,0.29,3.55,3.406,3.849,3.592,0.418,4.9927
2013-09-27,2.527,2.447,0.973,0.11,0.059,0.052,0.891,0.383,0.02,2.435,1.589,0.281,3.55,3.352,3.832,3.602,0.418,5.1292
2013-09-30,2.565,2.327,0.977,0.093,0.07,0.041,0.898,0.398,0.011,2.435,1.61,0.294,3.55,3.552,3.863,3.571,0.415,5.1041
2013-10-01,2.513,2.347,0.981,0.101,0.071,0.047,0.9,0.386,0.02,2.435,1.616,0.292,3.5,2.664,4.006,3.592,0.411,5.1787
2013-10-02,2.513,2.347,0.98,0.083,0.064,0.045,0.904,0.39,0.02,2.435,1.606,0.297,3.45,2.938,3.983,3.592,0.411,5.1609
2013-10-03,2.526,2.368,0.974,0.096,0.066,0.049,0.907,0.378,0.025,2.435,1.62,0.295,3.45,2.938,3.93,3.571,0.413,5.1224
2013-10-04,2.544,2.371,0.969,0.114,0.072,0.052,0.906,0.379,0.026,2.435,1.625,0.293,3.45,2.659,3.893,3.571,0.421,5.1452
2013-10-07,2.508,2.39,0.974,0.096,0.073,0.059,0.918,0.39,0.026,2.435,1.614,0.327,3.45,2.656,3.917,3.531,0.417,5.1082
2013-10-08,2.505,2.365,0.948,0.113,0.083,0.061,0.908,0.398,0.051,2.435,1.62,0.323,3.4,2.662,3.918,3.551,0.437,5.0695
2013-10-09,2.506,2.355,0.95,0.122,0.076,0.057,0.912,0.39,0.046,2.435,1.612,0.305,3.4,2.662,3.943,3.561,0.44,5.0441
2013-10-10,2.513,2.366,0.93,0.095,0.074,0.064,0.897,0.399,0.046,2.435,1.622,0.29,3.39,2.912,3.89,3.571,0.43,5.0185
2013-10-11,2.491,2.366,0.913,0.095,0.071,0.062,0.922,0.4,0.061,2.435,1.613,0.296,3.37,2.912,3.921,3.541,0.424,5.041
2013-10-14,2.439,2.363,0.952,0.117,0.071,0.06,0.924,0.398,0.061,2.435,1.626,0.291,3.35,2.666,3.827,3.49,0.426,5.0148
2013-10-15,2.44,2.363,0.924,0.117,0.063,0.063,0.934,0.378,0.098,2.435,1.627,0.285,3.35,2.96,3.931,3.51,0.427,5.0861
2013-10-16,2.46,2.363,0.923,0.121,0.064,0.067,0.945,0.378,0.101,2.435,1.648,0.297,3.33,2.981,3.931,3.5,0.431,5.0724
2013-10-17,2.411,2.37,0.921,0.103,0.058,0.067,0.948,0.398,0.046,2.435,1.673,0.259,3.33,3.022,3.917,3.5,0.42,5.0585
2013-10-18,2.413,2.391,0.92,0.093,0.055,0.063,0.959,0.388,0.031,2.435,1.677,0.198,3.33,3.088,3.872,3.5,0.413,4.9662
2013-10-21,2.442,2.388,0.931,0.084,0.057,0.066,0.911,0.394,0.032,2.435,1.68,0.273,3.33,2.838,3.852,3.49,0.414,4.8915
2013-10-22,2.444,2.391,0.915,0.083,0.057,0.071,0.933,0.362,0.03,2.435,1.705,0.238,3.33,3.018,3.84,3.49,0.401,4.9217
2013-10-23,2.486,2.394,0.906,0.083,0.058,0.071,0.916,0.374,0.035,2.435,1.709,0.279,3.33,2.982,3.855,3.439,0.41,4.8008
2013-10-24,2.484,2.394,0.904,0.101,0.066,0.072,0.931,0.383,0.036,2.435,1.709,0.333,3.33,3.05,3.853,3.429,0.425,4.6645
2013-10-25,2.506,2.394,0.913,0.106,0.063,0.064,0.934,0.401,0.036,2.435,1.657,0.28,3.3,3.028,3.822,3.439,0.426,4.6862
2013-10-28,2.479,2.396,0.911,0.106,0.064,0.076,0.94,0.373,0.028,2.435,1.67,0.317,3.3,3.056,3.865,3.48,0.436,4.6783
2013-10-29,2.485,2.396,0.913,0.091,0.067,0.079,0.945,0.374,0.041,2.435,1.708,0.331,3.28,3.072,3.838,3.49,0.43,5.0514
2013-10-30,2.493,2.397,0.915,0.134,0.068,0.078,0.944,0.378,0.041,2.435,1.692,0.325,3.25,3.146,3.89,3.459,0.419,5.5145
2013-10-31,2.538,2.442,0.909,0.067,0.062,0.065,0.977,0.384,0.041,2.435,1.684,0.318,3.3,3.151,3.88,3.449,0.386,
2013-11-01,2.538,2.443,0.915,0.047,0.063,0.071,0.958,0.397,0.041,2.435,1.702,0.256,3.3,3.116,3.9,3.449,0.379,
2013-11-04,2.541,2.458,0.909,0.061,0.065,0.06,0.97,0.382,0.047,2.435,1.71,0.272,3.3,3.188,3.795,3.47,0.385,5.0042
2013-11-05,2.548,2.461,0.908,0.09,0.066,0.058,0.977,0.402,0.056,2.435,1.681,0.32,3.11,3.306,3.94,3.49,0.392,4.9862
2013-11-06,2.506,2.46,0.906,0.046,0.063,0.072,0.933,0.391,0.051,2.435,1.637,0.275,3.15,3.303,3.854,3.5,0.388,4.8415
2013-11-07,2.455,2.46,0.907,0.001,0.06,0.064,0.945,0.391,0.056,2.435,1.607,0.23,3.15,3.294,3.88,3.49,0.358,4.7444
2013-11-08,2.455,2.46,0.905,0.03,0.066,0.058,0.948,0.401,0.056,2.435,1.651,0.274,3.22,3.072,3.898,3.49,0.356,4.7422
2013-11-11,2.471,2.462,0.944,0.02,0.06,0.059,0.945,0.402,0.062,2.435,1.596,0.13,3.22,3.416,3.789,3.47,0.357,4.7567
2013-11-12,2.501,2.462,0.921,0.025,0.061,0.058,0.92,0.398,0.067,2.435,1.599,0.227,3.19,3.423,3.929,3.49,0.356,4.9321
2013-11-13,2.446,2.462,0.927,0.248,0.064,0.058,0.925,0.386,0.086,2.435,1.605,0.149,3.16,3.437,4.004,3.51,0.347,4.5782
2013-11-14,2.422,2.472,0.933,0.008,0.062,0.059,0.943,0.374,0.076,2.435,1.613,0.171,3.15,3.234,3.993,3.5,0.35,4.7313
2013-11-15,2.447,2.482,0.939,0.258,0.067,0.059,0.921,0.361,0.076,2.435,1.661,0.22,3.15,3.165,3.901,3.5,0.35,4.8236
2013-11-18,2.441,2.568,0.947,0.007,0.082,0.058,0.942,0.373,0.077,2.435,1.666,0.185,3.1,3.362,3.996,3.48,0.352,4.5296
2013-11-19,2.458,2.593,0.944,0.266,0.082,0.065,0.91,0.386,0.081,2.435,1.573,0.335,3.01,3.573,3.989,3.51,0.356,4.5673
2013-11-20,2.45,2.583,0.943,0.232,0.075,0.061,0.915,0.391,0.081,2.435,1.57,0.198,3.0,3.444,3.967,3.531,0.344,4.4853
2013-11-21,2.464,2.583,0.945,0.225,0.078,0.073,0.909,0.383,0.076,2.435,1.567,0.455,3.01,2.56,3.953,3.531,0.341,4.4748
2013-11-22,2.464,2.573,0.939,0.073,0.084,0.054,0.907,0.383,0.076,2.435,1.613,0.424,3.01,2.574,3.946,3.541,0.352,4.4918
2013-11-25,2.456,2.554,0.969,0.083,0.086,0.052,0.921,0.382,0.072,2.435,1.618,0.252,2.99,2.568,3.955,3.52,0.359,4.5059
2013-11-26,2.484,2.543,0.944,0.195,0.091,0.051,0.924,0.386,0.071,2.435,1.613,0.283,2.98,2.579,3.928,3.541,0.354,4.6745
2013-11-27,2.52,2.557,0.943,0.207,0.092,0.062,0.905,0.391,0.066,2.435,1.635,0.101,2.97,2.558,3.934,3.541,0.352,4.7809
2013-11-28,2.52,2.555,0.945,0.169,0.091,0.058,0.898,0.362,0.066,2.435,1.64,0.116,3.0,2.54,3.856,3.541,0.354,4.6
2013-11-29,2.494,2.548,0.939,0.162,0.092,0.063,0.889,0.37,0.062,2.435,1.641,0.185,2.99,2.57,3.862,3.541,0.354,4.5946
2013-12-02,2.494,2.57,0.943,0.183,0.099,0.064,0.88,0.357,0.058,2.437,1.629,0.13,2.98,2.639,3.876,3.511,0.357,4.6101
2013-12-03,2.511,2.566,0.933,0.166,0.1,0.064,0.898,0.374,0.044,2.437,1.625,0.419,2.96,2.64,3.926,3.532,0.357,4.5996
2013-12-04,2.499,2.561,0.935,0.215,0.093,0.061,0.911,0.366,0.056,2.437,1.628,0.388,2.96,2.627,3.93,3.542,0.366,4.589
2013-12-05,2.495,2.565,0.93,0.256,0.081,0.063,0.912,0.367,0.056,2.437,1.631,0.066,2.962,2.597,3.908,3.552,0.384,4.6313
2013-12-06,2.438,2.561,0.928,0.003,0.093,0.06,0.902,0.35,0.061,2.437,1.618,0.225,2.963,2.629,3.899,3.541,0.396,4.5991
2013-12-09,2.363,2.565,0.958,0.002,0.112,0.063,0.92,0.353,0.057,2.437,1.625,0.825,2.948,2.613,3.905,3.542,0.403,4.6154
2013-12-10,2.294,2.543,0.928,0.007,0.139,0.063,0.903,0.346,0.071,2.437,1.643,0.589,2.977,2.622,3.889,3.512,0.402,4.6045
2013-12-11,2.295,2.533,0.935,0.265,0.14,0.063,0.876,0.354,0.071,2.437,1.558,0.111,2.975,2.634,3.873,3.512,0.419,4.621
2013-12-12,2.295,2.516,0.933,0.016,0.166,0.064,0.872,0.355,0.071,2.437,1.676,0.131,2.975,2.637,3.891,3.512,0.428,4.6379
2013-12-13,2.274,2.513,0.935,0.015,0.168,0.057,0.859,0.359,0.066,2.437,1.689,0.126,2.994,2.663,3.87,3.491,0.429,4.6327
2013-12-16,2.23,2.498,0.968,0.02,0.208,0.058,0.825,0.361,0.067,2.437,1.522,0.121,3.03,2.648,3.85,3.42,0.44,4.6655
2013-12-17,2.232,2.486,0.916,0.277,0.199,0.057,0.794,0.354,0.071,2.437,1.506,0.155,2.976,2.662,3.88,3.441,0.42,4.6098
2013-12-18,2.216,2.479,0.909,0.281,0.192,0.057,0.799,0.362,0.066,2.437,1.431,0.131,2.96,2.692,3.887,3.38,0.416,4.6565
2013-12-19,2.229,2.478,0.907,0.27,0.169,0.058,0.817,0.367,0.066,2.437,1.434,0.148,2.96,2.555,3.892,3.38,0.403,4.6451
2013-12-20,2.225,2.471,0.905,0.009,0.145,0.057,0.739,0.376,0.061,2.437,1.463,0.144,2.96,2.644,3.882,3.37,0.41,4.6693
2013-12-23,2.233,2.456,0.903,0.008,0.154,0.057,0.748,0.369,0.062,2.437,1.447,0.147,2.92,2.624,3.874,3.319,0.422,4.6108
2013-12-24,2.233,2.457,0.905,0.008,0.174,0.063,0.748,0.353,0.071,2.518,1.399,0.147,2.94,2.617,3.868,3.339,0.422,4.6595
2013-12-25,2.233,2.457,0.906,0.008,0.174,0.063,0.827,0.353,0.071,2.518,1.472,0.147,2.94,2.592,3.797,3.34,0.422,4.6595
2013-12-26,2.233,2.46,0.906,0.008,0.174,0.063,0.827,0.353,0.066,2.518,1.481,0.147,2.94,2.639,3.878,3.309,0.422,
2013-12-27,2.25,2.465,0.902,0.319,0.176,0.063,0.77,0.371,0.066,2.518,1.497,0.136,2.94,2.75,3.888,3.33,0.413,4.7635
2013-12-30,2.272,2.437,0.934,0.263,0.157,0.062,0.746,0.374,0.067,2.518,1.462,0.163,2.94,2.61,3.861,3.461,0.403,4.9355
2013-12-31,2.272,2.44,0.915,0.263,0.163,0.062,0.746,0.352,0.071,2.518,1.495,0.147,2.94,2.742,3.845,3.481,0.403,
2014-01-01,2.272,2.575,0.918,0.263,0.163,0.062,0.828,0.352,0.071,2.518,1.49,0.147,4.1,2.716,3.769,3.481,0.403,
2014-01-02,2.304,2.577,0.915,0.313,0.133,0.062,0.745,0.356,0.066,2.569,1.451,0.183,2.94,2.687,3.846,3.451,0.411,4.5737
2014-01-03,2.331,2.572,0.901,0.299,0.099,0.062,0.748,0.357,0.071,2.569,1.442,0.212,2.93,2.716,3.883,3.471,0.406,4.6021
2014-01-06,2.331,2.563,0.903,0.304,0.104,0.053,0.748,0.361,0.052,2.619,1.505,0.196,2.93,2.702,3.727,3.441,0.409,4.5407
2014-01-07,2.329,2.548,0.905,0.302,0.107,0.064,0.777,0.365,0.046,2.619,1.464,0.185,2.93,2.658,3.744,3.461,0.42,4.5197
2014-01-08,2.321,2.603,0.903,0.002,0.108,0.07,0.789,0.366,0.041,2.619,1.461,0.169,2.9,2.744,3.768,3.461,0.43,4.5464
2014-01-09,2.274,2.562,0.9,0.318,0.116,0.063,0.75,0.371,0.041,2.619,1.465,0.205,2.9,2.693,3.82,3.461,0.422,4.5271
2014-01-10,2.221,2.564,0.894,0.001,0.114,0.076,0.75,0.368,0.041,2.619,1.506,0.2,2.9,2.767,3.785,3.451,0.423,4.5617
2014-01-13,2.216,2.518,0.905,0.006,0.12,0.077,0.75,0.373,0.036,2.619,1.492,0.18,2.87,2.704,3.756,3.381,0.415,4.5432
2014-01-14,2.224,2.555,0.899,0.023,0.143,0.077,0.749,0.39,0.035,2.619,1.471,0.18,2.89,2.797,3.781,3.391,0.429,4.5731
2014-01-15,2.221,2.461,0.891,0.028,0.15,0.077,0.75,0.333,0.041,2.639,1.461,0.17,2.86,2.692,3.677,3.391,0.441,4.5512
2014-01-16,2.229,2.434,0.889,0.021,0.163,0.069,0.775,0.343,0.036,2.649,1.475,0.165,2.85,2.659,3.66,3.401,0.429,4.5258
2014-01-17,2.348,2.427,0.886,0.009,0.152,0.062,0.739,0.351,0.036,2.649,1.47,0.196,2.81,2.688,3.64,3.381,0.428,4.5143
2014-01-20,2.351,2.444,0.891,0.008,0.174,0.073,0.722,0.381,0.042,2.438,1.497,0.181,2.81,2.747,3.66,3.381,0.417,4.5967
